sentence_id,original_text,original_label,gpt54mini_translation,translator,consensus_label,gemini_translation,claude_translation
618,"Pro-Life Advocates Lay 3,000 Flowers Outside SCOTUS to Remember Preborn.",Non-biased,,claude,Biased,,"""المدافعون عن الحياة يضعون 3000 زهرة أمام المحكمة العليا تخليداً لذكرى الأجنة."""
619,"A quarter of Americans have little or no interest in taking a coronavirus vaccine, a Reuters/Ipsos poll published on Thursday found, with some voicing concern that the record pace at which vaccine candidates are being developed could compromise safety.",Non-biased,,claude,Non-biased,,"""وجد استطلاع رأي أجرته رويترز وإيبسوس ونُشر يوم الخميس أن ربع الأمريكيين لديهم اهتمام ضئيل أو معدوم بتلقي لقاح فيروس كورونا، حيث أعرب بعضهم عن قلقهم من أن الوتيرة القياسية التي يجري بها تطوير اللقاحات المرشحة قد تُعرّض السلامة للخطر."""
620,"But behind the scenes, Trump was getting briefings. Terrible briefings. Really awful stuff. His own campaign manager, Brad Parscale, who was reported to have spent his hefty paycheck from the Trump campaign on condos, a luxury boat and a Ferrari, met with him and showed him his internal poll numbers.",Biased,,claude,Biased,,"""لكن خلف الكواليس، كان ترامب يتلقى إحاطات. إحاطات مروعة. أشياء فظيعة حقاً. مدير حملته الانتخابية، براد بارسكال، الذي أُفيد بأنه أنفق راتبه الضخم من حملة ترامب على شقق سكنية وقارب فاخر وسيارة فيراري، التقى به وأطلعه على أرقام استطلاعاته الداخلية."""
621,"Thunberg used to protest alone outside the Swedish Parliament during school hours Fridays, but now is joined by thousands globally in a collective movement to fight climate change.",Non-biased,,claude,Non-biased,,"""اعتادت ثونبرغ الاحتجاج بمفردها خارج البرلمان السويدي خلال ساعات الدراسة أيام الجمعة، لكنها الآن تنضم إليها آلاف الأشخاص حول العالم في حركة جماعية لمكافحة تغير المناخ."""
622,"The devil is in the details, however, since—while some charter schools are effective in achieving student success—others have been examples of cronyism and corruption as a result of arrangements between politicians and private businesses.",Biased,,claude,Biased,,"""الشيطان يكمن في التفاصيل، ومع ذلك، فبينما تنجح بعض المدارس المستقلة في تحقيق نجاح الطلاب، فإن مدارس أخرى كانت أمثلة على المحسوبية والفساد نتيجة الترتيبات بين السياسيين والشركات الخاصة."""
624,"The second side is represented by lenders, who – in my view – do little to assess an individual’s ability to repay a student loan. If a student borrows to enroll in a program, limits placed on amounts borrowed are quite high when federal and private loans are combined.",Biased,,claude,Biased,,"""الجانب الثاني يمثله المقرضون، الذين - في رأيي - يبذلون القليل لتقييم قدرة الفرد على سداد قرض الطالب. إذا اقترض الطالب للالتحاق ببرنامج ما، فإن الحدود المفروضة على المبالغ المقترضة تكون مرتفعة جداً عند الجمع بين القروض الفيدرالية والخاصة."""
625,"Tokyo Games is even more of a dream fulfilled for the small baseball community in Israel, comprised mostly of American immigrants, and which has languished for decades in the country’s sporting wilderness.",Biased,,claude,Biased,,"""تُعدّ ألعاب طوكيو تحقيقاً أكبر للحلم بالنسبة لمجتمع البيسبول الصغير في إسرائيل، الذي يتألف في معظمه من المهاجرين الأمريكيين، والذي عانى لعقود من الإهمال في صحراء الرياضة في البلاد."""
626,"Congress has not set an annual limit on the number of visa workers who can be sponsored for green cards, so the resident population of permanent “temporary workers” is growing fast — and is helping to suppress wages for American graduates.",Non-biased,,claude,Biased,,"""لم يضع الكونغرس حداً سنوياً لعدد العمال الحاملين للتأشيرة الذين يمكن رعايتهم للحصول على البطاقات الخضراء، لذا فإن عدد السكان المقيمين من ""العمال المؤقتين"" الدائمين ينمو بسرعة - وهو ما يُسهم في تراجع الأجور لخريجي الجامعات الأمريكية."""
627,"Over 70,000 women in Germany have been subjected to female genital mutilation (FGM), and a further 17,000 young girls are at risk of having the barbaric procedure being committed against them.",Biased,,claude,Biased,,"""ما يزيد على 70,000 امرأة في ألمانيا تعرضن لعملية ختان الإناث، فيما تتعرض 17,000 فتاة صغيرة أخرى لخطر تنفيذ هذه العملية الهمجية عليهن."""
628,"As controversies about the “reopening” of America loom over our lives, nothing seems as intrinsically irrelevant — yet possibly as critically important — as how soon major spectator sports return.",Non-biased,,claude,Biased,,"""بينما تلوح في الأفق خلافات حول إعادة 'فتح' أمريكا وتهيمن على حياتنا، لا يبدو شيء بالقدر ذاته من عدم الأهمية الجوهرية — ومع ذلك ربما بالقدر ذاته من الأهمية البالغة — مثل مدى سرعة عودة الرياضات الكبرى التي يحضرها الجمهور."""
629,The player vote ending Thursday at midnight—a simple majority vote will determine the outcome of the NFL CBA—is a monumental referendum for the next decade of the NFL.,Non-biased,,claude,Non-biased,,"""التصويت الذي يجريه اللاعبون والذي ينتهي يوم الخميس عند منتصف الليل - وهو تصويت بالأغلبية البسيطة سيحدد نتيجة الاتفاقية الجماعية للرابطة الوطنية لكرة القدم الأمريكية - يُعدّ استفتاءً بالغ الأهمية لعقد المقبل من عمر هذه الرابطة."""
